영업일자,영업장명_메뉴명,매출수량,요일,주중,주말,공휴일
2024-03-02,담하_담하 한우 불고기 정식,28,토,0,1,0
2024-03-03,담하_담하 한우 불고기 정식,8,일,0,1,0
2024-03-04,담하_담하 한우 불고기 정식,0,월,1,0,0
2024-03-05,담하_담하 한우 불고기 정식,0,화,1,0,0
2024-03-06,담하_담하 한우 불고기 정식,0,수,1,0,0
2024-03-07,담하_담하 한우 불고기 정식,0,목,1,0,0
2024-03-08,담하_담하 한우 불고기 정식,0,금,1,0,0
2024-03-09,담하_담하 한우 불고기 정식,0,토,0,1,0
2024-03-10,담하_담하 한우 불고기 정식,0,일,0,1,0
2024-03-11,담하_담하 한우 불고기 정식,0,월,1,0,0
2024-03-12,담하_담하 한우 불고기 정식,0,화,1,0,0
2024-03-13,담하_담하 한우 불고기 정식,0,수,1,0,0
2024-03-14,담하_담하 한우 불고기 정식,2,목,1,0,0
2024-03-15,담하_담하 한우 불고기 정식,4,금,1,0,0
2024-03-16,담하_담하 한우 불고기 정식,17,토,0,1,0
2024-03-17,담하_담하 한우 불고기 정식,10,일,0,1,0
2024-03-18,담하_담하 한우 불고기 정식,0,월,1,0,0
2024-03-19,담하_담하 한우 불고기 정식,0,화,1,0,0
2024-03-20,담하_담하 한우 불고기 정식,0,수,1,0,0
2024-03-21,담하_담하 한우 불고기 정식,0,목,1,0,0
2024-03-22,담하_담하 한우 불고기 정식,3,금,1,0,0
2024-03-23,담하_담하 한우 불고기 정식,7,토,0,1,0
2024-03-24,담하_담하 한우 불고기 정식,13,일,0,1,0
2024-03-25,담하_담하 한우 불고기 정식,4,월,1,0,0
2024-03-26,담하_담하 한우 불고기 정식,2,화,1,0,0
2024-03-27,담하_담하 한우 불고기 정식,4,수,1,0,0
2024-03-28,담하_담하 한우 불고기 정식,0,목,1,0,0
2024-03-29,담하_담하 한우 불고기 정식,0,금,1,0,0
2024-03-30,담하_담하 한우 불고기 정식,21,토,0,1,0
2024-03-31,담하_담하 한우 불고기 정식,22,일,0,1,0
2024-04-01,담하_담하 한우 불고기 정식,6,월,1,0,0
2024-04-02,담하_담하 한우 불고기 정식,24,화,1,0,0
2024-04-03,담하_담하 한우 불고기 정식,9,수,1,0,0
2024-04-04,담하_담하 한우 불고기 정식,18,목,1,0,0
2024-04-05,담하_담하 한우 불고기 정식,15,금,1,0,0
2024-04-06,담하_담하 한우 불고기 정식,35,토,0,1,0
2024-04-07,담하_담하 한우 불고기 정식,37,일,0,1,0
2024-04-08,담하_담하 한우 불고기 정식,0,월,1,0,0
2024-04-09,담하_담하 한우 불고기 정식,15,화,1,0,0
2024-04-10,담하_담하 한우 불고기 정식,27,수,1,0,0
2024-04-11,담하_담하 한우 불고기 정식,21,목,1,0,0
2024-04-12,담하_담하 한우 불고기 정식,25,금,1,0,0
2024-04-13,담하_담하 한우 불고기 정식,36,토,0,1,0
2024-04-14,담하_담하 한우 불고기 정식,44,일,0,1,0
2024-04-15,담하_담하 한우 불고기 정식,8,월,1,0,0
2024-04-16,담하_담하 한우 불고기 정식,8,화,1,0,0
2024-04-17,담하_담하 한우 불고기 정식,4,수,1,0,0
2024-04-18,담하_담하 한우 불고기 정식,71,목,1,0,0
2024-04-19,담하_담하 한우 불고기 정식,14,금,1,0,1
2024-04-20,담하_담하 한우 불고기 정식,8,토,0,1,0
2024-04-21,담하_담하 한우 불고기 정식,27,일,0,1,0
2024-04-22,담하_담하 한우 불고기 정식,2,월,1,0,0
2024-04-23,담하_담하 한우 불고기 정식,60,화,1,0,0
2024-04-24,담하_담하 한우 불고기 정식,2,수,1,0,0
2024-04-25,담하_담하 한우 불고기 정식,9,목,1,0,0
2024-04-26,담하_담하 한우 불고기 정식,27,금,1,0,0
2024-04-27,담하_담하 한우 불고기 정식,36,토,0,1,0
2024-04-28,담하_담하 한우 불고기 정식,22,일,0,1,0
2024-04-29,담하_담하 한우 불고기 정식,0,월,1,0,0
2024-04-30,담하_담하 한우 불고기 정식,42,화,1,0,0
2024-05-01,담하_담하 한우 불고기 정식,20,수,1,0,1
2024-05-02,담하_담하 한우 불고기 정식,7,목,1,0,0
2024-05-03,담하_담하 한우 불고기 정식,2,금,1,0,0
2024-05-04,담하_담하 한우 불고기 정식,32,토,0,1,0
2024-05-05,담하_담하 한우 불고기 정식,33,일,0,1,1
2024-05-06,담하_담하 한우 불고기 정식,19,월,1,0,1
2024-05-07,담하_담하 한우 불고기 정식,0,화,1,0,0
2024-05-08,담하_담하 한우 불고기 정식,4,수,1,0,0
2024-05-09,담하_담하 한우 불고기 정식,24,목,1,0,0
2024-05-10,담하_담하 한우 불고기 정식,8,금,1,0,0
2024-05-11,담하_담하 한우 불고기 정식,26,토,0,1,0
2024-05-12,담하_담하 한우 불고기 정식,48,일,0,1,0
2024-05-13,담하_담하 한우 불고기 정식,11,월,1,0,0
2024-05-14,담하_담하 한우 불고기 정식,10,화,1,0,0
2024-05-15,담하_담하 한우 불고기 정식,19,수,1,0,1
2024-05-16,담하_담하 한우 불고기 정식,20,목,1,0,0
2024-05-17,담하_담하 한우 불고기 정식,6,금,1,0,0
2024-05-18,담하_담하 한우 불고기 정식,16,토,0,1,0
2024-05-19,담하_담하 한우 불고기 정식,39,일,0,1,0
2024-05-20,담하_담하 한우 불고기 정식,28,월,1,0,0
2024-05-21,담하_담하 한우 불고기 정식,37,화,1,0,0
2024-05-22,담하_담하 한우 불고기 정식,10,수,1,0,0
2024-05-23,담하_담하 한우 불고기 정식,2,목,1,0,0
2024-05-24,담하_담하 한우 불고기 정식,10,금,1,0,0
2024-05-25,담하_담하 한우 불고기 정식,16,토,0,1,0
2024-05-26,담하_담하 한우 불고기 정식,20,일,0,1,0
2024-05-27,담하_담하 한우 불고기 정식,12,월,1,0,0
2024-05-28,담하_담하 한우 불고기 정식,9,화,1,0,0
2024-05-29,담하_담하 한우 불고기 정식,11,수,1,0,0
2024-05-30,담하_담하 한우 불고기 정식,10,목,1,0,0
2024-05-31,담하_담하 한우 불고기 정식,2,금,1,0,0
2024-06-01,담하_담하 한우 불고기 정식,21,토,0,1,0
2024-06-02,담하_담하 한우 불고기 정식,2,일,0,1,0
2024-06-03,담하_담하 한우 불고기 정식,7,월,1,0,0
2024-06-04,담하_담하 한우 불고기 정식,2,화,1,0,0
2024-06-05,담하_담하 한우 불고기 정식,15,수,1,0,0
2024-06-06,담하_담하 한우 불고기 정식,20,목,1,0,1
2024-06-07,담하_담하 한우 불고기 정식,23,금,1,0,0
2024-06-08,담하_담하 한우 불고기 정식,21,토,0,1,0
2024-06-09,담하_담하 한우 불고기 정식,2,일,0,1,0
2024-06-10,담하_담하 한우 불고기 정식,6,월,1,0,0
2024-06-11,담하_담하 한우 불고기 정식,4,화,1,0,0
2024-06-12,담하_담하 한우 불고기 정식,10,수,1,0,0
2024-06-13,담하_담하 한우 불고기 정식,3,목,1,0,0
2024-06-14,담하_담하 한우 불고기 정식,2,금,1,0,0
2024-06-15,담하_담하 한우 불고기 정식,17,토,0,1,0
2023-01-01,담하_더덕 한우 지짐,0,일,0,1,1
2023-01-02,담하_더덕 한우 지짐,0,월,1,0,0
2023-01-03,담하_더덕 한우 지짐,0,화,1,0,0
2023-01-04,담하_더덕 한우 지짐,0,수,1,0,0
2023-01-05,담하_더덕 한우 지짐,0,목,1,0,0
2023-01-06,담하_더덕 한우 지짐,0,금,1,0,0
2023-01-07,담하_더덕 한우 지짐,0,토,0,1,0
2023-01-08,담하_더덕 한우 지짐,0,일,0,1,0
2023-01-09,담하_더덕 한우 지짐,0,월,1,0,0
2023-01-10,담하_더덕 한우 지짐,0,화,1,0,0
2023-01-11,담하_더덕 한우 지짐,0,수,1,0,0
2023-01-12,담하_더덕 한우 지짐,0,목,1,0,0
2023-01-13,담하_더덕 한우 지짐,0,금,1,0,0
2023-01-14,담하_더덕 한우 지짐,0,토,0,1,0
2023-01-15,담하_더덕 한우 지짐,0,일,0,1,0
2023-01-16,담하_더덕 한우 지짐,0,월,1,0,0
2023-01-17,담하_더덕 한우 지짐,0,화,1,0,0
2023-01-18,담하_더덕 한우 지짐,0,수,1,0,0
2023-01-19,담하_더덕 한우 지짐,0,목,1,0,0
2023-01-20,담하_더덕 한우 지짐,0,금,1,0,0
2023-01-21,담하_더덕 한우 지짐,0,토,0,1,1
2023-01-22,담하_더덕 한우 지짐,0,일,0,1,1
2023-01-23,담하_더덕 한우 지짐,0,월,1,0,1
2023-01-24,담하_더덕 한우 지짐,0,화,1,0,1
2023-01-25,담하_더덕 한우 지짐,0,수,1,0,0
2023-01-26,담하_더덕 한우 지짐,0,목,1,0,0
2023-01-27,담하_더덕 한우 지짐,0,금,1,0,0
2023-01-28,담하_더덕 한우 지짐,0,토,0,1,0
2023-01-29,담하_더덕 한우 지짐,0,일,0,1,0
2023-01-30,담하_더덕 한우 지짐,0,월,1,0,0
2023-01-31,담하_더덕 한우 지짐,0,화,1,0,0
2023-02-01,담하_더덕 한우 지짐,0,수,1,0,0
2023-02-02,담하_더덕 한우 지짐,0,목,1,0,0
2023-02-03,담하_더덕 한우 지짐,0,금,1,0,0
2023-02-04,담하_더덕 한우 지짐,0,토,0,1,0
2023-02-05,담하_더덕 한우 지짐,0,일,0,1,0
2023-02-06,담하_더덕 한우 지짐,0,월,1,0,0
2023-02-07,담하_더덕 한우 지짐,0,화,1,0,0
2023-02-08,담하_더덕 한우 지짐,0,수,1,0,0
2023-02-09,담하_더덕 한우 지짐,0,목,1,0,0
2023-02-10,담하_더덕 한우 지짐,0,금,1,0,0
2023-02-11,담하_더덕 한우 지짐,0,토,0,1,0
2023-02-12,담하_더덕 한우 지짐,0,일,0,1,0
2023-02-13,담하_더덕 한우 지짐,0,월,1,0,0
2023-02-14,담하_더덕 한우 지짐,0,화,1,0,0
2023-02-15,담하_더덕 한우 지짐,0,수,1,0,0
2023-02-16,담하_더덕 한우 지짐,0,목,1,0,0
2023-02-17,담하_더덕 한우 지짐,0,금,1,0,0
2023-02-18,담하_더덕 한우 지짐,0,토,0,1,0
2023-02-19,담하_더덕 한우 지짐,0,일,0,1,0
2023-02-20,담하_더덕 한우 지짐,0,월,1,0,0
2023-02-21,담하_더덕 한우 지짐,0,화,1,0,0
2023-02-22,담하_더덕 한우 지짐,0,수,1,0,0
2023-02-23,담하_더덕 한우 지짐,0,목,1,0,0
2023-02-24,담하_더덕 한우 지짐,0,금,1,0,0
2023-02-25,담하_더덕 한우 지짐,0,토,0,1,0
2023-02-26,담하_더덕 한우 지짐,0,일,0,1,0
2023-02-27,담하_더덕 한우 지짐,0,월,1,0,0
2023-02-28,담하_더덕 한우 지짐,0,화,1,0,0
2023-03-01,담하_더덕 한우 지짐,0,수,1,0,1
2023-03-02,담하_더덕 한우 지짐,0,목,1,0,0
2023-03-03,담하_더덕 한우 지짐,0,금,1,0,0
2023-03-04,담하_더덕 한우 지짐,0,토,0,1,0
2023-03-05,담하_더덕 한우 지짐,0,일,0,1,0
2023-03-06,담하_더덕 한우 지짐,0,월,1,0,0
2023-03-07,담하_더덕 한우 지짐,0,화,1,0,0
2023-03-08,담하_더덕 한우 지짐,0,수,1,0,0
2023-03-09,담하_더덕 한우 지짐,0,목,1,0,0
2023-03-10,담하_더덕 한우 지짐,0,금,1,0,0
2023-03-11,담하_더덕 한우 지짐,0,토,0,1,0
2023-03-12,담하_더덕 한우 지짐,0,일,0,1,0
2023-03-13,담하_더덕 한우 지짐,0,월,1,0,0
2023-03-14,담하_더덕 한우 지짐,0,화,1,0,0
2023-03-15,담하_더덕 한우 지짐,0,수,1,0,0
2023-03-16,담하_더덕 한우 지짐,0,목,1,0,0
2023-03-17,담하_더덕 한우 지짐,0,금,1,0,0
2023-03-18,담하_더덕 한우 지짐,0,토,0,1,0
2023-03-19,담하_더덕 한우 지짐,0,일,0,1,0
2023-03-20,담하_더덕 한우 지짐,0,월,1,0,0
2023-03-21,담하_더덕 한우 지짐,0,화,1,0,0
2023-03-22,담하_더덕 한우 지짐,0,수,1,0,0
2023-03-23,담하_더덕 한우 지짐,0,목,1,0,0
2023-03-24,담하_더덕 한우 지짐,0,금,1,0,0
2023-03-25,담하_더덕 한우 지짐,0,토,0,1,0
2023-03-26,담하_더덕 한우 지짐,0,일,0,1,0
2023-03-27,담하_더덕 한우 지짐,0,월,1,0,0
2023-03-28,담하_더덕 한우 지짐,0,화,1,0,0
2023-03-29,담하_더덕 한우 지짐,0,수,1,0,0
2023-03-30,담하_더덕 한우 지짐,0,목,1,0,0
2023-03-31,담하_더덕 한우 지짐,0,금,1,0,0
2023-04-01,담하_더덕 한우 지짐,0,토,0,1,0
2023-04-02,담하_더덕 한우 지짐,0,일,0,1,0
2023-04-03,담하_더덕 한우 지짐,0,월,1,0,0
2023-04-04,담하_더덕 한우 지짐,0,화,1,0,0
2023-04-05,담하_더덕 한우 지짐,0,수,1,0,0
2023-04-06,담하_더덕 한우 지짐,0,목,1,0,0
2023-04-07,담하_더덕 한우 지짐,0,금,1,0,0
2023-04-08,담하_더덕 한우 지짐,0,토,0,1,0
2023-04-09,담하_더덕 한우 지짐,0,일,0,1,0
2023-04-10,담하_더덕 한우 지짐,0,월,1,0,0
2023-04-11,담하_더덕 한우 지짐,0,화,1,0,0
2023-04-12,담하_더덕 한우 지짐,0,수,1,0,0
2023-04-13,담하_더덕 한우 지짐,0,목,1,0,0
2023-04-14,담하_더덕 한우 지짐,0,금,1,0,0
2023-04-15,담하_더덕 한우 지짐,0,토,0,1,0
2023-04-16,담하_더덕 한우 지짐,0,일,0,1,0
2023-04-17,담하_더덕 한우 지짐,0,월,1,0,0
2023-04-18,담하_더덕 한우 지짐,0,화,1,0,0
2023-04-19,담하_더덕 한우 지짐,0,수,1,0,0
2023-04-20,담하_더덕 한우 지짐,0,목,1,0,0
2023-04-21,담하_더덕 한우 지짐,0,금,1,0,0
2023-04-22,담하_더덕 한우 지짐,0,토,0,1,0
2023-04-23,담하_더덕 한우 지짐,0,일,0,1,0
2023-04-24,담하_더덕 한우 지짐,0,월,1,0,0
2023-04-25,담하_더덕 한우 지짐,0,화,1,0,0
2023-04-26,담하_더덕 한우 지짐,0,수,1,0,0
2023-04-27,담하_더덕 한우 지짐,0,목,1,0,0
2023-04-28,담하_더덕 한우 지짐,0,금,1,0,0
2023-04-29,담하_더덕 한우 지짐,0,토,0,1,0
2023-04-30,담하_더덕 한우 지짐,0,일,0,1,0
2023-05-01,담하_더덕 한우 지짐,0,월,1,0,1
2023-05-02,담하_더덕 한우 지짐,0,화,1,0,0
2023-05-03,담하_더덕 한우 지짐,0,수,1,0,0
2023-05-04,담하_더덕 한우 지짐,0,목,1,0,0
2023-05-05,담하_더덕 한우 지짐,0,금,1,0,1
2023-05-06,담하_더덕 한우 지짐,0,토,0,1,0
2023-05-07,담하_더덕 한우 지짐,0,일,0,1,0
2023-05-08,담하_더덕 한우 지짐,0,월,1,0,0
2023-05-09,담하_더덕 한우 지짐,0,화,1,0,0
2023-05-10,담하_더덕 한우 지짐,0,수,1,0,0
2023-05-11,담하_더덕 한우 지짐,0,목,1,0,0
2023-05-12,담하_더덕 한우 지짐,0,금,1,0,0
2023-05-13,담하_더덕 한우 지짐,0,토,0,1,0
2023-05-14,담하_더덕 한우 지짐,0,일,0,1,0
2023-05-15,담하_더덕 한우 지짐,0,월,1,0,0
2023-05-16,담하_더덕 한우 지짐,0,화,1,0,0
2023-05-17,담하_더덕 한우 지짐,0,수,1,0,0
2023-05-18,담하_더덕 한우 지짐,0,목,1,0,0
2023-05-19,담하_더덕 한우 지짐,0,금,1,0,0
2023-05-20,담하_더덕 한우 지짐,0,토,0,1,0
2023-05-21,담하_더덕 한우 지짐,0,일,0,1,0
2023-05-22,담하_더덕 한우 지짐,0,월,1,0,0
2023-05-23,담하_더덕 한우 지짐,0,화,1,0,0
2023-05-24,담하_더덕 한우 지짐,0,수,1,0,0
2023-05-25,담하_더덕 한우 지짐,0,목,1,0,0
2023-05-26,담하_더덕 한우 지짐,0,금,1,0,0
2023-05-27,담하_더덕 한우 지짐,0,토,0,1,1
2023-05-28,담하_더덕 한우 지짐,0,일,0,1,0
2023-05-29,담하_더덕 한우 지짐,0,월,1,0,0
2023-05-30,담하_더덕 한우 지짐,0,화,1,0,0
2023-05-31,담하_더덕 한우 지짐,0,수,1,0,0
2023-06-01,담하_더덕 한우 지짐,0,목,1,0,0
2023-06-02,담하_더덕 한우 지짐,0,금,1,0,0
2023-06-03,담하_더덕 한우 지짐,0,토,0,1,0
2023-06-04,담하_더덕 한우 지짐,0,일,0,1,0
2023-06-05,담하_더덕 한우 지짐,0,월,1,0,0
2023-06-06,담하_더덕 한우 지짐,0,화,1,0,1
2023-06-07,담하_더덕 한우 지짐,0,수,1,0,0
2023-06-08,담하_더덕 한우 지짐,0,목,1,0,0
2023-06-09,담하_더덕 한우 지짐,0,금,1,0,0
2023-06-10,담하_더덕 한우 지짐,0,토,0,1,0
2023-06-11,담하_더덕 한우 지짐,0,일,0,1,0
2023-06-12,담하_더덕 한우 지짐,0,월,1,0,0
2023-06-13,담하_더덕 한우 지짐,0,화,1,0,0
2023-06-14,담하_더덕 한우 지짐,0,수,1,0,0
2023-06-15,담하_더덕 한우 지짐,0,목,1,0,0
2023-06-16,담하_더덕 한우 지짐,0,금,1,0,0
2023-06-17,담하_더덕 한우 지짐,0,토,0,1,0
2023-06-18,담하_더덕 한우 지짐,0,일,0,1,0
2023-06-19,담하_더덕 한우 지짐,0,월,1,0,0
2023-06-20,담하_더덕 한우 지짐,0,화,1,0,0
2023-06-21,담하_더덕 한우 지짐,0,수,1,0,0
2023-06-22,담하_더덕 한우 지짐,0,목,1,0,0
2023-06-23,담하_더덕 한우 지짐,0,금,1,0,0
2023-06-24,담하_더덕 한우 지짐,0,토,0,1,0
2023-06-25,담하_더덕 한우 지짐,0,일,0,1,0
2023-06-26,담하_더덕 한우 지짐,0,월,1,0,0
2023-06-27,담하_더덕 한우 지짐,0,화,1,0,0
2023-06-28,담하_더덕 한우 지짐,0,수,1,0,0
2023-06-29,담하_더덕 한우 지짐,0,목,1,0,0
2023-06-30,담하_더덕 한우 지짐,0,금,1,0,0
2023-07-01,담하_더덕 한우 지짐,0,토,0,1,0
2023-07-02,담하_더덕 한우 지짐,0,일,0,1,0
2023-07-03,담하_더덕 한우 지짐,0,월,1,0,0
2023-07-04,담하_더덕 한우 지짐,0,화,1,0,0
2023-07-05,담하_더덕 한우 지짐,0,수,1,0,0
2023-07-06,담하_더덕 한우 지짐,0,목,1,0,0
2023-07-07,담하_더덕 한우 지짐,0,금,1,0,0
2023-07-08,담하_더덕 한우 지짐,0,토,0,1,0
2023-07-09,담하_더덕 한우 지짐,0,일,0,1,0
2023-07-10,담하_더덕 한우 지짐,0,월,1,0,0
2023-07-11,담하_더덕 한우 지짐,0,화,1,0,0
2023-07-12,담하_더덕 한우 지짐,0,수,1,0,0
2023-07-13,담하_더덕 한우 지짐,0,목,1,0,0
2023-07-14,담하_더덕 한우 지짐,0,금,1,0,0
2023-07-15,담하_더덕 한우 지짐,0,토,0,1,0
2023-07-16,담하_더덕 한우 지짐,0,일,0,1,0
2023-07-17,담하_더덕 한우 지짐,0,월,1,0,0
2023-07-18,담하_더덕 한우 지짐,0,화,1,0,0
2023-07-19,담하_더덕 한우 지짐,0,수,1,0,0
2023-07-20,담하_더덕 한우 지짐,0,목,1,0,0
2023-07-21,담하_더덕 한우 지짐,0,금,1,0,0
2023-07-22,담하_더덕 한우 지짐,0,토,0,1,0
2023-07-23,담하_더덕 한우 지짐,0,일,0,1,0
2023-07-24,담하_더덕 한우 지짐,0,월,1,0,0
2023-07-25,담하_더덕 한우 지짐,0,화,1,0,0
2023-07-26,담하_더덕 한우 지짐,0,수,1,0,0
2023-07-27,담하_더덕 한우 지짐,0,목,1,0,0
2023-07-28,담하_더덕 한우 지짐,0,금,1,0,0
2023-07-29,담하_더덕 한우 지짐,0,토,0,1,0
2023-07-30,담하_더덕 한우 지짐,0,일,0,1,0
2023-07-31,담하_더덕 한우 지짐,0,월,1,0,0
2023-08-01,담하_더덕 한우 지짐,0,화,1,0,0
2023-08-02,담하_더덕 한우 지짐,0,수,1,0,0
2023-08-03,담하_더덕 한우 지짐,0,목,1,0,0
2023-08-04,담하_더덕 한우 지짐,0,금,1,0,0
2023-08-05,담하_더덕 한우 지짐,0,토,0,1,0
2023-08-06,담하_더덕 한우 지짐,0,일,0,1,0
2023-08-07,담하_더덕 한우 지짐,0,월,1,0,0
2023-08-08,담하_더덕 한우 지짐,0,화,1,0,0
2023-08-09,담하_더덕 한우 지짐,0,수,1,0,0
2023-08-10,담하_더덕 한우 지짐,0,목,1,0,0
2023-08-11,담하_더덕 한우 지짐,0,금,1,0,0
2023-08-12,담하_더덕 한우 지짐,0,토,0,1,0
2023-08-13,담하_더덕 한우 지짐,0,일,0,1,0
2023-08-14,담하_더덕 한우 지짐,0,월,1,0,0
2023-08-15,담하_더덕 한우 지짐,0,화,1,0,1
2023-08-16,담하_더덕 한우 지짐,0,수,1,0,0
2023-08-17,담하_더덕 한우 지짐,0,목,1,0,0
2023-08-18,담하_더덕 한우 지짐,0,금,1,0,0
2023-08-19,담하_더덕 한우 지짐,0,토,0,1,0
2023-08-20,담하_더덕 한우 지짐,0,일,0,1,0
2023-08-21,담하_더덕 한우 지짐,0,월,1,0,0
2023-08-22,담하_더덕 한우 지짐,0,화,1,0,0
2023-08-23,담하_더덕 한우 지짐,0,수,1,0,0
2023-08-24,담하_더덕 한우 지짐,0,목,1,0,0
2023-08-25,담하_더덕 한우 지짐,0,금,1,0,0
2023-08-26,담하_더덕 한우 지짐,0,토,0,1,0
2023-08-27,담하_더덕 한우 지짐,0,일,0,1,0
2023-08-28,담하_더덕 한우 지짐,0,월,1,0,0
2023-08-29,담하_더덕 한우 지짐,0,화,1,0,0
2023-08-30,담하_더덕 한우 지짐,0,수,1,0,0
2023-08-31,담하_더덕 한우 지짐,0,목,1,0,0
2023-09-01,담하_더덕 한우 지짐,0,금,1,0,0
2023-09-02,담하_더덕 한우 지짐,0,토,0,1,0
