영업장명,메뉴명,계절,요일,쉬는날,내일도 쉬어,매출수량
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,34
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,37
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,15
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,8
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,6
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,27
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,2
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,44
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,21
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,1,22
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,1,0,23
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,6
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,29
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,44
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,1,43
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,1,0,5
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,4
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,6
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,12
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,21
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,28
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,17
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,1,21
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,1,0,6
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,4
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,36
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,27
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,17
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,2
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,5
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,11
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,40
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,38
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,10
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,5
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,1
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,6
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,44
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,39
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,13
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,2
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,1,24
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,1,0,24
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,42
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,1,43
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,일,1,0,12
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,화,0,0,3
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,수,0,0,2
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,목,0,0,20
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,금,0,1,32
느티나무 셀프BBQ,잔디그늘집 대여료 (6인석),봄,토,1,0,39
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,겨울,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,금,0,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,토,1,1,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,금,0,1,3
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,토,1,1,5
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,일,1,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,수,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,목,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,금,0,1,3
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,토,1,1,10
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,일,1,0,1
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,월,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,화,0,0,0
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,수,0,0,1
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,목,0,0,3
느티나무 셀프BBQ,잔디그늘집 의자 추가,봄,금,0,1,2
