영업일자,매출수량,영업장명,메뉴명,월,요일,주중,주말,공휴일,연속된_공휴일_남은일수,성수기,시즌
2024-02-28,6,담하,(후식) 된장찌개,2,수요일,1,0,0,0.0,1,겨울
2024-02-29,8,담하,(후식) 된장찌개,2,목요일,1,0,0,0.0,1,겨울
2024-03-01,0,담하,(후식) 된장찌개,3,금요일,0,1,1,1.0,0,겨울
2024-03-02,8,담하,(후식) 된장찌개,3,토요일,0,1,0,0.0,0,겨울
2024-03-03,0,담하,(후식) 된장찌개,3,일요일,1,0,0,0.0,0,겨울
2024-03-04,0,담하,(후식) 된장찌개,3,월요일,1,0,0,0.0,0,겨울
2024-03-05,0,담하,(후식) 된장찌개,3,화요일,1,0,0,0.0,0,겨울
2024-03-06,0,담하,(후식) 된장찌개,3,수요일,1,0,0,0.0,0,겨울
2024-03-07,0,담하,(후식) 된장찌개,3,목요일,1,0,0,0.0,0,겨울
2024-03-08,0,담하,(후식) 된장찌개,3,금요일,0,1,0,0.0,0,겨울
2024-03-09,0,담하,(후식) 된장찌개,3,토요일,0,1,0,0.0,0,겨울
2024-03-10,0,담하,(후식) 된장찌개,3,일요일,1,0,0,0.0,0,겨울
2024-03-11,0,담하,(후식) 된장찌개,3,월요일,1,0,0,0.0,0,겨울
2024-03-12,0,담하,(후식) 된장찌개,3,화요일,1,0,0,0.0,0,겨울
2024-03-13,0,담하,(후식) 된장찌개,3,수요일,1,0,0,0.0,0,겨울
2024-03-14,1,담하,(후식) 된장찌개,3,목요일,1,0,0,0.0,0,겨울
2024-03-15,4,담하,(후식) 된장찌개,3,금요일,0,1,0,0.0,0,겨울
2024-03-16,7,담하,(후식) 된장찌개,3,토요일,0,1,0,0.0,0,겨울
2024-03-17,0,담하,(후식) 된장찌개,3,일요일,1,0,0,0.0,0,겨울
2024-03-18,0,담하,(후식) 된장찌개,3,월요일,1,0,0,0.0,0,겨울
2024-03-19,0,담하,(후식) 된장찌개,3,화요일,1,0,0,0.0,0,겨울
2024-03-20,1,담하,(후식) 된장찌개,3,수요일,1,0,0,0.0,0,겨울
2024-03-21,1,담하,(후식) 된장찌개,3,목요일,1,0,0,0.0,0,겨울
2024-03-22,0,담하,(후식) 된장찌개,3,금요일,0,1,0,0.0,0,겨울
2024-03-23,7,담하,(후식) 된장찌개,3,토요일,0,1,0,0.0,0,겨울
2024-03-24,2,담하,(후식) 된장찌개,3,일요일,1,0,0,0.0,0,겨울
2024-03-25,0,담하,(후식) 된장찌개,3,월요일,1,0,0,0.0,0,겨울
2024-03-26,0,담하,(후식) 된장찌개,3,화요일,1,0,0,0.0,0,겨울
2024-03-27,1,담하,(후식) 된장찌개,3,수요일,1,0,0,0.0,0,겨울
2024-03-28,2,담하,(후식) 된장찌개,3,목요일,1,0,0,0.0,0,겨울
2024-03-29,8,담하,(후식) 된장찌개,3,금요일,0,1,0,0.0,0,겨울
2024-03-30,12,담하,(후식) 된장찌개,3,토요일,0,1,0,0.0,0,겨울
2024-03-31,1,담하,(후식) 된장찌개,3,일요일,1,0,0,0.0,0,겨울
2024-04-01,2,담하,(후식) 된장찌개,4,월요일,1,0,0,0.0,0,봄
2024-04-02,1,담하,(후식) 된장찌개,4,화요일,1,0,0,0.0,0,봄
2024-04-03,4,담하,(후식) 된장찌개,4,수요일,1,0,0,0.0,0,봄
2024-04-04,6,담하,(후식) 된장찌개,4,목요일,1,0,0,0.0,0,봄
2024-04-05,2,담하,(후식) 된장찌개,4,금요일,0,1,0,0.0,0,봄
2024-04-06,7,담하,(후식) 된장찌개,4,토요일,0,1,0,0.0,0,봄
2024-04-07,2,담하,(후식) 된장찌개,4,일요일,1,0,0,0.0,0,봄
2024-04-08,1,담하,(후식) 된장찌개,4,월요일,1,0,0,0.0,0,봄
2024-04-09,6,담하,(후식) 된장찌개,4,화요일,1,0,0,0.0,0,봄
2024-04-10,1,담하,(후식) 된장찌개,4,수요일,1,0,0,0.0,0,봄
2024-04-11,7,담하,(후식) 된장찌개,4,목요일,1,0,0,0.0,0,봄
2024-04-12,16,담하,(후식) 된장찌개,4,금요일,0,1,0,0.0,0,봄
2024-04-13,8,담하,(후식) 된장찌개,4,토요일,0,1,0,0.0,0,봄
2024-04-14,2,담하,(후식) 된장찌개,4,일요일,1,0,0,0.0,0,봄
2024-04-15,1,담하,(후식) 된장찌개,4,월요일,1,0,0,0.0,0,봄
2024-04-16,0,담하,(후식) 된장찌개,4,화요일,1,0,0,0.0,0,봄
2024-04-17,5,담하,(후식) 된장찌개,4,수요일,1,0,0,0.0,0,봄
2024-04-18,2,담하,(후식) 된장찌개,4,목요일,1,0,0,0.0,0,봄
2024-04-19,0,담하,(후식) 된장찌개,4,금요일,0,1,1,1.0,0,봄
2024-04-20,8,담하,(후식) 된장찌개,4,토요일,0,1,0,0.0,0,봄
2024-04-21,0,담하,(후식) 된장찌개,4,일요일,1,0,0,0.0,0,봄
2024-04-22,1,담하,(후식) 된장찌개,4,월요일,1,0,0,0.0,0,봄
2024-04-23,5,담하,(후식) 된장찌개,4,화요일,1,0,0,0.0,0,봄
2024-04-24,0,담하,(후식) 된장찌개,4,수요일,1,0,0,0.0,0,봄
2024-04-25,0,담하,(후식) 된장찌개,4,목요일,1,0,0,0.0,0,봄
2024-04-26,6,담하,(후식) 된장찌개,4,금요일,0,1,0,0.0,0,봄
2024-04-27,19,담하,(후식) 된장찌개,4,토요일,0,1,0,0.0,0,봄
2024-04-28,5,담하,(후식) 된장찌개,4,일요일,1,0,0,0.0,0,봄
2024-04-29,0,담하,(후식) 된장찌개,4,월요일,1,0,0,0.0,0,봄
2024-04-30,5,담하,(후식) 된장찌개,4,화요일,1,0,0,0.0,0,봄
2024-05-01,3,담하,(후식) 된장찌개,5,수요일,1,0,1,1.0,0,봄
2024-05-02,0,담하,(후식) 된장찌개,5,목요일,1,0,0,0.0,0,봄
2024-05-03,5,담하,(후식) 된장찌개,5,금요일,0,1,0,0.0,0,봄
2024-05-04,3,담하,(후식) 된장찌개,5,토요일,0,1,0,0.0,0,봄
2024-05-05,3,담하,(후식) 된장찌개,5,일요일,1,0,1,2.0,0,봄
2024-05-06,1,담하,(후식) 된장찌개,5,월요일,1,0,1,1.0,0,봄
2024-05-07,0,담하,(후식) 된장찌개,5,화요일,1,0,0,0.0,0,봄
2024-05-08,2,담하,(후식) 된장찌개,5,수요일,1,0,0,0.0,0,봄
2024-05-09,4,담하,(후식) 된장찌개,5,목요일,1,0,0,0.0,0,봄
2024-05-10,5,담하,(후식) 된장찌개,5,금요일,0,1,0,0.0,0,봄
2024-05-11,11,담하,(후식) 된장찌개,5,토요일,0,1,0,0.0,0,봄
2024-05-12,6,담하,(후식) 된장찌개,5,일요일,1,0,0,0.0,0,봄
2024-05-13,2,담하,(후식) 된장찌개,5,월요일,1,0,0,0.0,0,봄
2024-05-14,5,담하,(후식) 된장찌개,5,화요일,1,0,0,0.0,0,봄
2024-05-15,4,담하,(후식) 된장찌개,5,수요일,1,0,1,1.0,0,봄
2024-05-16,3,담하,(후식) 된장찌개,5,목요일,1,0,0,0.0,0,봄
2024-05-17,0,담하,(후식) 된장찌개,5,금요일,0,1,0,0.0,0,봄
2024-05-18,0,담하,(후식) 된장찌개,5,토요일,0,1,0,0.0,0,봄
2024-05-19,3,담하,(후식) 된장찌개,5,일요일,1,0,0,0.0,0,봄
2024-05-20,2,담하,(후식) 된장찌개,5,월요일,1,0,0,0.0,0,봄
2024-05-21,0,담하,(후식) 된장찌개,5,화요일,1,0,0,0.0,0,봄
2024-05-22,0,담하,(후식) 된장찌개,5,수요일,1,0,0,0.0,0,봄
2024-05-23,24,담하,(후식) 된장찌개,5,목요일,1,0,0,0.0,0,봄
2024-05-24,5,담하,(후식) 된장찌개,5,금요일,0,1,0,0.0,0,봄
2024-05-25,6,담하,(후식) 된장찌개,5,토요일,0,1,0,0.0,0,봄
2024-05-26,0,담하,(후식) 된장찌개,5,일요일,1,0,0,0.0,0,봄
2024-05-27,3,담하,(후식) 된장찌개,5,월요일,1,0,0,0.0,0,봄
2024-05-28,0,담하,(후식) 된장찌개,5,화요일,1,0,0,0.0,0,봄
2024-05-29,0,담하,(후식) 된장찌개,5,수요일,1,0,0,0.0,0,봄
2024-05-30,0,담하,(후식) 된장찌개,5,목요일,1,0,0,0.0,0,봄
2024-05-31,3,담하,(후식) 된장찌개,5,금요일,0,1,0,0.0,0,봄
2024-06-01,9,담하,(후식) 된장찌개,6,토요일,0,1,0,0.0,0,여름
2024-06-02,1,담하,(후식) 된장찌개,6,일요일,1,0,0,0.0,0,여름
2024-06-03,2,담하,(후식) 된장찌개,6,월요일,1,0,0,0.0,0,여름
2024-06-04,2,담하,(후식) 된장찌개,6,화요일,1,0,0,0.0,0,여름
2024-06-05,6,담하,(후식) 된장찌개,6,수요일,1,0,0,0.0,0,여름
2024-06-06,2,담하,(후식) 된장찌개,6,목요일,1,0,1,1.0,0,여름
2024-06-07,4,담하,(후식) 된장찌개,6,금요일,0,1,0,0.0,0,여름
2024-06-08,6,담하,(후식) 된장찌개,6,토요일,0,1,0,0.0,0,여름
2024-06-09,2,담하,(후식) 된장찌개,6,일요일,1,0,0,0.0,0,여름
2024-06-10,1,담하,(후식) 된장찌개,6,월요일,1,0,0,0.0,0,여름
2024-06-11,0,담하,(후식) 된장찌개,6,화요일,1,0,0,0.0,0,여름
2024-06-12,2,담하,(후식) 된장찌개,6,수요일,1,0,0,0.0,0,여름
2024-06-13,0,담하,(후식) 된장찌개,6,목요일,1,0,0,0.0,0,여름
2024-06-14,1,담하,(후식) 된장찌개,6,금요일,0,1,0,0.0,0,여름
2024-06-15,2,담하,(후식) 된장찌개,6,토요일,0,1,0,0.0,0,여름
2023-01-01,0,담하,(후식) 물냉면,1,일요일,1,0,1,1.0,1,겨울
2023-01-02,0,담하,(후식) 물냉면,1,월요일,1,0,0,0.0,1,겨울
2023-01-03,0,담하,(후식) 물냉면,1,화요일,1,0,0,0.0,1,겨울
2023-01-04,0,담하,(후식) 물냉면,1,수요일,1,0,0,0.0,1,겨울
2023-01-05,0,담하,(후식) 물냉면,1,목요일,1,0,0,0.0,1,겨울
2023-01-06,0,담하,(후식) 물냉면,1,금요일,0,1,0,0.0,1,겨울
2023-01-07,0,담하,(후식) 물냉면,1,토요일,0,1,0,0.0,1,겨울
2023-01-08,0,담하,(후식) 물냉면,1,일요일,1,0,0,0.0,1,겨울
2023-01-09,0,담하,(후식) 물냉면,1,월요일,1,0,0,0.0,1,겨울
2023-01-10,0,담하,(후식) 물냉면,1,화요일,1,0,0,0.0,1,겨울
2023-01-11,0,담하,(후식) 물냉면,1,수요일,1,0,0,0.0,1,겨울
2023-01-12,0,담하,(후식) 물냉면,1,목요일,1,0,0,0.0,1,겨울
2023-01-13,0,담하,(후식) 물냉면,1,금요일,0,1,0,0.0,1,겨울
2023-01-14,0,담하,(후식) 물냉면,1,토요일,0,1,0,0.0,1,겨울
2023-01-15,0,담하,(후식) 물냉면,1,일요일,1,0,0,0.0,1,겨울
2023-01-16,0,담하,(후식) 물냉면,1,월요일,1,0,0,0.0,1,겨울
2023-01-17,0,담하,(후식) 물냉면,1,화요일,1,0,0,0.0,1,겨울
2023-01-18,0,담하,(후식) 물냉면,1,수요일,1,0,0,0.0,1,겨울
2023-01-19,0,담하,(후식) 물냉면,1,목요일,1,0,0,0.0,1,겨울
2023-01-20,0,담하,(후식) 물냉면,1,금요일,0,1,0,0.0,1,겨울
2023-01-21,0,담하,(후식) 물냉면,1,토요일,0,1,1,2.0,1,겨울
2023-01-22,0,담하,(후식) 물냉면,1,일요일,1,0,1,2.0,1,겨울
2023-01-23,0,담하,(후식) 물냉면,1,월요일,1,0,1,2.0,1,겨울
2023-01-24,0,담하,(후식) 물냉면,1,화요일,1,0,1,1.0,1,겨울
2023-01-25,0,담하,(후식) 물냉면,1,수요일,1,0,0,0.0,1,겨울
2023-01-26,0,담하,(후식) 물냉면,1,목요일,1,0,0,0.0,1,겨울
2023-01-27,0,담하,(후식) 물냉면,1,금요일,0,1,0,0.0,1,겨울
2023-01-28,0,담하,(후식) 물냉면,1,토요일,0,1,0,0.0,1,겨울
2023-01-29,0,담하,(후식) 물냉면,1,일요일,1,0,0,0.0,1,겨울
2023-01-30,0,담하,(후식) 물냉면,1,월요일,1,0,0,0.0,1,겨울
2023-01-31,0,담하,(후식) 물냉면,1,화요일,1,0,0,0.0,1,겨울
2023-02-01,0,담하,(후식) 물냉면,2,수요일,1,0,0,0.0,1,겨울
2023-02-02,0,담하,(후식) 물냉면,2,목요일,1,0,0,0.0,1,겨울
2023-02-03,0,담하,(후식) 물냉면,2,금요일,0,1,0,0.0,1,겨울
2023-02-04,0,담하,(후식) 물냉면,2,토요일,0,1,0,0.0,1,겨울
2023-02-05,0,담하,(후식) 물냉면,2,일요일,1,0,0,0.0,1,겨울
2023-02-06,0,담하,(후식) 물냉면,2,월요일,1,0,0,0.0,1,겨울
2023-02-07,0,담하,(후식) 물냉면,2,화요일,1,0,0,0.0,1,겨울
2023-02-08,0,담하,(후식) 물냉면,2,수요일,1,0,0,0.0,1,겨울
2023-02-09,0,담하,(후식) 물냉면,2,목요일,1,0,0,0.0,1,겨울
2023-02-10,0,담하,(후식) 물냉면,2,금요일,0,1,0,0.0,1,겨울
2023-02-11,0,담하,(후식) 물냉면,2,토요일,0,1,0,0.0,1,겨울
2023-02-12,0,담하,(후식) 물냉면,2,일요일,1,0,0,0.0,1,겨울
2023-02-13,0,담하,(후식) 물냉면,2,월요일,1,0,0,0.0,1,겨울
2023-02-14,0,담하,(후식) 물냉면,2,화요일,1,0,0,0.0,1,겨울
2023-02-15,0,담하,(후식) 물냉면,2,수요일,1,0,0,0.0,1,겨울
2023-02-16,0,담하,(후식) 물냉면,2,목요일,1,0,0,0.0,1,겨울
2023-02-17,0,담하,(후식) 물냉면,2,금요일,0,1,0,0.0,1,겨울
2023-02-18,0,담하,(후식) 물냉면,2,토요일,0,1,0,0.0,1,겨울
2023-02-19,0,담하,(후식) 물냉면,2,일요일,1,0,0,0.0,1,겨울
2023-02-20,0,담하,(후식) 물냉면,2,월요일,1,0,0,0.0,1,겨울
2023-02-21,0,담하,(후식) 물냉면,2,화요일,1,0,0,0.0,1,겨울
2023-02-22,0,담하,(후식) 물냉면,2,수요일,1,0,0,0.0,1,겨울
2023-02-23,0,담하,(후식) 물냉면,2,목요일,1,0,0,0.0,1,겨울
2023-02-24,0,담하,(후식) 물냉면,2,금요일,0,1,0,0.0,1,겨울
2023-02-25,0,담하,(후식) 물냉면,2,토요일,0,1,0,0.0,1,겨울
2023-02-26,0,담하,(후식) 물냉면,2,일요일,1,0,0,0.0,1,겨울
2023-02-27,0,담하,(후식) 물냉면,2,월요일,1,0,0,0.0,1,겨울
2023-02-28,0,담하,(후식) 물냉면,2,화요일,1,0,0,0.0,1,겨울
2023-03-01,0,담하,(후식) 물냉면,3,수요일,1,0,1,1.0,0,겨울
2023-03-02,0,담하,(후식) 물냉면,3,목요일,1,0,0,0.0,0,겨울
2023-03-03,0,담하,(후식) 물냉면,3,금요일,0,1,0,0.0,0,겨울
2023-03-04,0,담하,(후식) 물냉면,3,토요일,0,1,0,0.0,0,겨울
2023-03-05,0,담하,(후식) 물냉면,3,일요일,1,0,0,0.0,0,겨울
2023-03-06,0,담하,(후식) 물냉면,3,월요일,1,0,0,0.0,0,겨울
2023-03-07,0,담하,(후식) 물냉면,3,화요일,1,0,0,0.0,0,겨울
2023-03-08,0,담하,(후식) 물냉면,3,수요일,1,0,0,0.0,0,겨울
2023-03-09,0,담하,(후식) 물냉면,3,목요일,1,0,0,0.0,0,겨울
2023-03-10,0,담하,(후식) 물냉면,3,금요일,0,1,0,0.0,0,겨울
2023-03-11,0,담하,(후식) 물냉면,3,토요일,0,1,0,0.0,0,겨울
2023-03-12,0,담하,(후식) 물냉면,3,일요일,1,0,0,0.0,0,겨울
2023-03-13,0,담하,(후식) 물냉면,3,월요일,1,0,0,0.0,0,겨울
2023-03-14,0,담하,(후식) 물냉면,3,화요일,1,0,0,0.0,0,겨울
2023-03-15,0,담하,(후식) 물냉면,3,수요일,1,0,0,0.0,0,겨울
2023-03-16,0,담하,(후식) 물냉면,3,목요일,1,0,0,0.0,0,겨울
2023-03-17,0,담하,(후식) 물냉면,3,금요일,0,1,0,0.0,0,겨울
2023-03-18,0,담하,(후식) 물냉면,3,토요일,0,1,0,0.0,0,겨울
2023-03-19,0,담하,(후식) 물냉면,3,일요일,1,0,0,0.0,0,겨울
2023-03-20,0,담하,(후식) 물냉면,3,월요일,1,0,0,0.0,0,겨울
2023-03-21,0,담하,(후식) 물냉면,3,화요일,1,0,0,0.0,0,겨울
2023-03-22,0,담하,(후식) 물냉면,3,수요일,1,0,0,0.0,0,겨울
2023-03-23,0,담하,(후식) 물냉면,3,목요일,1,0,0,0.0,0,겨울
2023-03-24,0,담하,(후식) 물냉면,3,금요일,0,1,0,0.0,0,겨울
2023-03-25,0,담하,(후식) 물냉면,3,토요일,0,1,0,0.0,0,겨울
2023-03-26,0,담하,(후식) 물냉면,3,일요일,1,0,0,0.0,0,겨울
2023-03-27,0,담하,(후식) 물냉면,3,월요일,1,0,0,0.0,0,겨울
2023-03-28,0,담하,(후식) 물냉면,3,화요일,1,0,0,0.0,0,겨울
2023-03-29,0,담하,(후식) 물냉면,3,수요일,1,0,0,0.0,0,겨울
2023-03-30,0,담하,(후식) 물냉면,3,목요일,1,0,0,0.0,0,겨울
2023-03-31,0,담하,(후식) 물냉면,3,금요일,0,1,0,0.0,0,겨울
2023-04-01,0,담하,(후식) 물냉면,4,토요일,0,1,0,0.0,0,봄
2023-04-02,0,담하,(후식) 물냉면,4,일요일,1,0,0,0.0,0,봄
2023-04-03,0,담하,(후식) 물냉면,4,월요일,1,0,0,0.0,0,봄
2023-04-04,0,담하,(후식) 물냉면,4,화요일,1,0,0,0.0,0,봄
2023-04-05,0,담하,(후식) 물냉면,4,수요일,1,0,0,0.0,0,봄
2023-04-06,0,담하,(후식) 물냉면,4,목요일,1,0,0,0.0,0,봄
2023-04-07,0,담하,(후식) 물냉면,4,금요일,0,1,0,0.0,0,봄
2023-04-08,0,담하,(후식) 물냉면,4,토요일,0,1,0,0.0,0,봄
2023-04-09,0,담하,(후식) 물냉면,4,일요일,1,0,0,0.0,0,봄
2023-04-10,0,담하,(후식) 물냉면,4,월요일,1,0,0,0.0,0,봄
2023-04-11,0,담하,(후식) 물냉면,4,화요일,1,0,0,0.0,0,봄
2023-04-12,0,담하,(후식) 물냉면,4,수요일,1,0,0,0.0,0,봄
2023-04-13,0,담하,(후식) 물냉면,4,목요일,1,0,0,0.0,0,봄
2023-04-14,0,담하,(후식) 물냉면,4,금요일,0,1,0,0.0,0,봄
2023-04-15,0,담하,(후식) 물냉면,4,토요일,0,1,0,0.0,0,봄
2023-04-16,0,담하,(후식) 물냉면,4,일요일,1,0,0,0.0,0,봄
2023-04-17,0,담하,(후식) 물냉면,4,월요일,1,0,0,0.0,0,봄
2023-04-18,0,담하,(후식) 물냉면,4,화요일,1,0,0,0.0,0,봄
2023-04-19,0,담하,(후식) 물냉면,4,수요일,1,0,0,0.0,0,봄
2023-04-20,0,담하,(후식) 물냉면,4,목요일,1,0,0,0.0,0,봄
2023-04-21,0,담하,(후식) 물냉면,4,금요일,0,1,0,0.0,0,봄
2023-04-22,0,담하,(후식) 물냉면,4,토요일,0,1,0,0.0,0,봄
2023-04-23,0,담하,(후식) 물냉면,4,일요일,1,0,0,0.0,0,봄
2023-04-24,0,담하,(후식) 물냉면,4,월요일,1,0,0,0.0,0,봄
2023-04-25,0,담하,(후식) 물냉면,4,화요일,1,0,0,0.0,0,봄
2023-04-26,0,담하,(후식) 물냉면,4,수요일,1,0,0,0.0,0,봄
2023-04-27,0,담하,(후식) 물냉면,4,목요일,1,0,0,0.0,0,봄
2023-04-28,0,담하,(후식) 물냉면,4,금요일,0,1,0,0.0,0,봄
2023-04-29,0,담하,(후식) 물냉면,4,토요일,0,1,0,0.0,0,봄
2023-04-30,0,담하,(후식) 물냉면,4,일요일,1,0,0,0.0,0,봄
2023-05-01,0,담하,(후식) 물냉면,5,월요일,1,0,1,1.0,0,봄
2023-05-02,0,담하,(후식) 물냉면,5,화요일,1,0,0,0.0,0,봄
2023-05-03,0,담하,(후식) 물냉면,5,수요일,1,0,0,0.0,0,봄
2023-05-04,0,담하,(후식) 물냉면,5,목요일,1,0,0,0.0,0,봄
2023-05-05,0,담하,(후식) 물냉면,5,금요일,0,1,1,1.0,0,봄
2023-05-06,0,담하,(후식) 물냉면,5,토요일,0,1,0,0.0,0,봄
2023-05-07,0,담하,(후식) 물냉면,5,일요일,1,0,0,0.0,0,봄
2023-05-08,0,담하,(후식) 물냉면,5,월요일,1,0,0,0.0,0,봄
2023-05-09,0,담하,(후식) 물냉면,5,화요일,1,0,0,0.0,0,봄
2023-05-10,0,담하,(후식) 물냉면,5,수요일,1,0,0,0.0,0,봄
2023-05-11,0,담하,(후식) 물냉면,5,목요일,1,0,0,0.0,0,봄
2023-05-12,0,담하,(후식) 물냉면,5,금요일,0,1,0,0.0,0,봄
2023-05-13,0,담하,(후식) 물냉면,5,토요일,0,1,0,0.0,0,봄
2023-05-14,0,담하,(후식) 물냉면,5,일요일,1,0,0,0.0,0,봄
2023-05-15,0,담하,(후식) 물냉면,5,월요일,1,0,0,0.0,0,봄
2023-05-16,0,담하,(후식) 물냉면,5,화요일,1,0,0,0.0,0,봄
2023-05-17,0,담하,(후식) 물냉면,5,수요일,1,0,0,0.0,0,봄
2023-05-18,0,담하,(후식) 물냉면,5,목요일,1,0,0,0.0,0,봄
2023-05-19,0,담하,(후식) 물냉면,5,금요일,0,1,0,0.0,0,봄
2023-05-20,0,담하,(후식) 물냉면,5,토요일,0,1,0,0.0,0,봄
2023-05-21,0,담하,(후식) 물냉면,5,일요일,1,0,0,0.0,0,봄
2023-05-22,0,담하,(후식) 물냉면,5,월요일,1,0,0,0.0,0,봄
2023-05-23,0,담하,(후식) 물냉면,5,화요일,1,0,0,0.0,0,봄
2023-05-24,0,담하,(후식) 물냉면,5,수요일,1,0,0,0.0,0,봄
2023-05-25,0,담하,(후식) 물냉면,5,목요일,1,0,0,0.0,0,봄
2023-05-26,0,담하,(후식) 물냉면,5,금요일,0,1,0,0.0,0,봄
2023-05-27,0,담하,(후식) 물냉면,5,토요일,0,1,1,1.0,0,봄
2023-05-28,0,담하,(후식) 물냉면,5,일요일,1,0,0,0.0,0,봄
2023-05-29,0,담하,(후식) 물냉면,5,월요일,1,0,0,0.0,0,봄
2023-05-30,0,담하,(후식) 물냉면,5,화요일,1,0,0,0.0,0,봄
2023-05-31,0,담하,(후식) 물냉면,5,수요일,1,0,0,0.0,0,봄
2023-06-01,0,담하,(후식) 물냉면,6,목요일,1,0,0,0.0,0,여름
2023-06-02,2,담하,(후식) 물냉면,6,금요일,0,1,0,0.0,0,여름
2023-06-03,6,담하,(후식) 물냉면,6,토요일,0,1,0,0.0,0,여름
2023-06-04,7,담하,(후식) 물냉면,6,일요일,1,0,0,0.0,0,여름
2023-06-05,7,담하,(후식) 물냉면,6,월요일,1,0,0,0.0,0,여름
2023-06-06,2,담하,(후식) 물냉면,6,화요일,1,0,1,1.0,0,여름
2023-06-07,0,담하,(후식) 물냉면,6,수요일,1,0,0,0.0,0,여름
2023-06-08,1,담하,(후식) 물냉면,6,목요일,1,0,0,0.0,0,여름
2023-06-09,1,담하,(후식) 물냉면,6,금요일,0,1,0,0.0,0,여름
2023-06-10,3,담하,(후식) 물냉면,6,토요일,0,1,0,0.0,0,여름
2023-06-11,0,담하,(후식) 물냉면,6,일요일,1,0,0,0.0,0,여름
2023-06-12,0,담하,(후식) 물냉면,6,월요일,1,0,0,0.0,0,여름
2023-06-13,0,담하,(후식) 물냉면,6,화요일,1,0,0,0.0,0,여름
2023-06-14,0,담하,(후식) 물냉면,6,수요일,1,0,0,0.0,0,여름
2023-06-15,0,담하,(후식) 물냉면,6,목요일,1,0,0,0.0,0,여름
2023-06-16,5,담하,(후식) 물냉면,6,금요일,0,1,0,0.0,0,여름
2023-06-17,1,담하,(후식) 물냉면,6,토요일,0,1,0,0.0,0,여름
2023-06-18,1,담하,(후식) 물냉면,6,일요일,1,0,0,0.0,0,여름
2023-06-19,0,담하,(후식) 물냉면,6,월요일,1,0,0,0.0,0,여름
2023-06-20,0,담하,(후식) 물냉면,6,화요일,1,0,0,0.0,0,여름
2023-06-21,0,담하,(후식) 물냉면,6,수요일,1,0,0,0.0,0,여름
2023-06-22,0,담하,(후식) 물냉면,6,목요일,1,0,0,0.0,0,여름
2023-06-23,0,담하,(후식) 물냉면,6,금요일,0,1,0,0.0,0,여름
2023-06-24,0,담하,(후식) 물냉면,6,토요일,0,1,0,0.0,0,여름
2023-06-25,0,담하,(후식) 물냉면,6,일요일,1,0,0,0.0,0,여름
2023-06-26,11,담하,(후식) 물냉면,6,월요일,1,0,0,0.0,0,여름
2023-06-27,0,담하,(후식) 물냉면,6,화요일,1,0,0,0.0,0,여름
2023-06-28,0,담하,(후식) 물냉면,6,수요일,1,0,0,0.0,0,여름
2023-06-29,0,담하,(후식) 물냉면,6,목요일,1,0,0,0.0,0,여름
2023-06-30,1,담하,(후식) 물냉면,6,금요일,0,1,0,0.0,0,여름
2023-07-01,3,담하,(후식) 물냉면,7,토요일,0,1,0,0.0,0,여름
2023-07-02,3,담하,(후식) 물냉면,7,일요일,1,0,0,0.0,0,여름
2023-07-03,0,담하,(후식) 물냉면,7,월요일,1,0,0,0.0,0,여름
2023-07-04,0,담하,(후식) 물냉면,7,화요일,1,0,0,0.0,0,여름
2023-07-05,0,담하,(후식) 물냉면,7,수요일,1,0,0,0.0,0,여름
2023-07-06,0,담하,(후식) 물냉면,7,목요일,1,0,0,0.0,0,여름
2023-07-07,5,담하,(후식) 물냉면,7,금요일,0,1,0,0.0,0,여름
2023-07-08,1,담하,(후식) 물냉면,7,토요일,0,1,0,0.0,0,여름
2023-07-09,0,담하,(후식) 물냉면,7,일요일,1,0,0,0.0,0,여름
2023-07-10,2,담하,(후식) 물냉면,7,월요일,1,0,0,0.0,0,여름
2023-07-11,1,담하,(후식) 물냉면,7,화요일,1,0,0,0.0,0,여름
2023-07-12,0,담하,(후식) 물냉면,7,수요일,1,0,0,0.0,0,여름
2023-07-13,0,담하,(후식) 물냉면,7,목요일,1,0,0,0.0,0,여름
2023-07-14,1,담하,(후식) 물냉면,7,금요일,0,1,0,0.0,0,여름
2023-07-15,5,담하,(후식) 물냉면,7,토요일,0,1,0,0.0,0,여름
2023-07-16,1,담하,(후식) 물냉면,7,일요일,1,0,0,0.0,0,여름
2023-07-17,0,담하,(후식) 물냉면,7,월요일,1,0,0,0.0,0,여름
2023-07-18,0,담하,(후식) 물냉면,7,화요일,1,0,0,0.0,0,여름
2023-07-19,6,담하,(후식) 물냉면,7,수요일,1,0,0,0.0,0,여름
2023-07-20,1,담하,(후식) 물냉면,7,목요일,1,0,0,0.0,0,여름
2023-07-21,2,담하,(후식) 물냉면,7,금요일,0,1,0,0.0,0,여름
2023-07-22,0,담하,(후식) 물냉면,7,토요일,0,1,0,0.0,0,여름
2023-07-23,5,담하,(후식) 물냉면,7,일요일,1,0,0,0.0,0,여름
2023-07-24,1,담하,(후식) 물냉면,7,월요일,1,0,0,0.0,0,여름
2023-07-25,5,담하,(후식) 물냉면,7,화요일,1,0,0,0.0,0,여름
2023-07-26,2,담하,(후식) 물냉면,7,수요일,1,0,0,0.0,0,여름
